keyword,title,description,link,pubDate,ad_score,side_score,failure_score,noise_score,final_score,is_ad
투잡 실패,고금리 부채과다로 인한 고통을 겪고 있습니다.,"... 알바식 투잡을 하며 고금리 이자만 갚아나가는 중입니다. 연이은 의류사업실패와 주식투자실패로 발생한 채무액은 08년부터 13년말까지 개인회생통해 탕감 받았으나, 14년중순 시작한 물류사업의 1년도 채 되지않은 동안의...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=401&docId=238433674&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,돈 많이 벌수있는 부업 공유 부탁드려요,한해 한해 갈 수록 돈들곳은 많고 버는 돈은 한계가 있다보니 부업 투잡 알아보게 되네요 그래서 직장 다니면서... 많이들 실패하고 사기당했다고해요 저도 고수익이라는 단에 혹해 잠시 흔들리고있을때 제눈에 뛰게된 재택근무가 있어요...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=439107381&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,8,6,0,14,False
투잡 실패,취업안되는 기준이 뭘까요,... 취업을 실패하고 자살을 많이한다는 글을 보았는데요 열심히 준비한 이력서 자격증 이런거보면 저보다 훨씬... 어렸을때부터 투잡은 물론 돈되는일은 다 했었습니다 월 500이상 꾸준히 벌면서 살았었고 .... 30살되던해 갑자기 현타가...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=453059451&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,나이 29여자,... 인생일까요 앞으로 어떻게해야 잘 살수 있을까요 돈이 다가아니에요 실패한 인생이라고 할 수 없죠 많이 부족하다 싶으면 투잡이라도 뛰면 나아지지않을까요? 금전적인게 다는 아니지만 훨씬 나아질수 있을것같아요 힘내시길바래요,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=61303&docId=445182223&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,재직6개월 대출,"... 하면서 투잡으로 무인커피숍을 하고 싶고 부모님이 고기집 하실 계획인데 금액을 좀 보태주고 싶어서 그러는데... 이자 비용과 월별 상환액 등 장기적인 부담을 고려해야 하며, 만약 상환에 실패할 경우 심각한 재무상 문제와...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=4010503&docId=455810358&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,리서치알바,투잡을 생각하고잇는 중인데.. 직장 끝나고 야간으로 하기엔 원래하는일에 지장도 있을 것같고 알아보던 중에... 일반 직장인들이 편하게 할 수 잇는 네트워크 사업이구요 우리나라 사람들의 인식이 네트워크 사업이다 하면 실패...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=197110256&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,신용등급 8등급 농협대출될까요?,... 실패하면 그냥 포기해야되는데 어찌해보겠다고 자꾸 끌어쓰고 연체되다보니.. 신용등급 8등급이되었더군요ㅜㅜ... 일한지는 만4개월입니다 5일근무라 투잡다니고있구요..연봉은 세후 2000되는것같네요.. 이런 저라도 1금융에서...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40105&docId=204210884&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,6,0,8,False
투잡 실패,블로그 카드결제,"안녕하세요 ^^ 블로그에 사업자등록을 하고서 옷을 팔면서 투잡을 하는 운영자입니다. 다름이 아니라, 블로그... ▶ 이동 단말기의 통신에 따라 결제 실패, 딜레이 시간을 줄일 수도 있으며, 단말기를 잃어버리거나 까먹어서 결제를...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40104&docId=237257499&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,배달대행 알바,... 투잡 3~5시간 (3만~6만원) 본업8~12시작 (10만원~20만원) 개인차이는 있어요 저도 평범한 직장인 월급쟁이입니다... 미션달성은 실패 하였습니다 ㅠ 평생 한번 기회라서 신중하게 계획을 세우셔서 꼭 이벤트 보너스 받으시길 바랍니다...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=470155863&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,점유물이탈횡령죄 피해자가 없어도 적용되나요???,... 주식투자 실패와 개인회생으로 인해 잠깐 눈이 돌았습니다. 약식기소로 벌금형이라도 받게된다면 생활이 너무 힘들어 집니다 ㅠㅠ 에초에 적극적으로 주인을 찾아줬어야 했는데 유심칩이 빠져서 전화안온줄도 모르고 투잡 쓰리잡...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=6020604&docId=445400928&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,부업 찾고있어요,투잡할 부업 찾고있어요 추천많이 해주세요~ 요즘은 투잡으로 재택알바를 많이 하는데요 재택알바로 돈을 버는것도... 시작하지마시고 실패했던 경험도 꼭 읽어보시고 시작하세요 직장 같은 경우에는 고정 월급이 있어서 한달 채우고...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=323854377&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,6,3,2,7,False
투잡 실패,투잡을 찾다가 헬로우드림을 관심있게,투잡을 찾다가 헬로우드림을 관심있게 보고있는데요 아직 25살밖에 안먹었는데 헬드 시작하고 어느 정도 일이... 그래도 돈이 아까웠는지 자꾸만 다시 일어서게 되고 또 실패하고 그랬던거 같습니다 :) 고수입 통장에 혹해서 섲불리...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=303862491&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,안녕하세요 울산에서 직장다니는 남자,... 저처럼 본업을 가지고 또 따로 투잡을 하실려고 준비중이시네요!! 솔직한 후기를 보고 시작하셔야죠!~ 제 블로그에 오시면 실패와 단점 모두모두 적어두었으니 보고 하시면 분명 도움이 되실거에요! 저는 이제 부업을 시작한지...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=322819121&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,6,3,0,9,False
투잡 실패,한의사가 투잡,... 있는 투잡으로 찰떡인 리치패밀리라는 온라인마케팅에대해 간단소개 해드릴테니 자세히 알아보셔요^^ 대기업에서 시작한 마케팅팀이구요~ 누구한테도 부담되지않을 초기비용에 만기시100%환불. 실패한대도 리스크가없다는게 크게...,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70303&docId=399702848&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,제가 작은 카페를 창업하려고 합니다.,... 투잡으로 본직업을 두고 회사앞에 하려고 하는데 괜찮을까요? 이고은(여자) 91.04.21(양력) 14:30 출생 메가커피나... 평범한 직장 생활은 적성에 맞지 않아 결국 사업이나 자유분방한 일을 찾게 되며 초반기에는 실패의 경험이 많겠으나...,https://kin.naver.com/qna/detail.naver?d1id=3&dirId=31501&docId=425311948&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,재택근무 하면서 집에서 돈 벌수있는 알아봐요,... 요즘은 투잡은 밖에서는 참 힘들죠. 그래서 재택근무 하면서 짬나는 시간에 할 수있는 재택부업이 있는데 제가 소개해드릴게요~ 바로 대기업에서 합법적으로 시작한 사업인데 초기비용 부담없고 적금식이라 좋아요. 그러니 실패...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60703&docId=413049306&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,8,3,0,11,False
투잡 실패,딱 적당한 알바를 찾았는데 이유가 뭐죠?,"투잡지원 금지래요,, 퇴근하고 딱 적당한 시간대에 알바자리가 있는데 너무 탐나서 전화해서 정말 오래 일하고... 너무 다행히 좋은 멘토님 만나서~ 첫부업에 실패 포기 없이~ 꾸준히 매주 의외로 쉽게 돈버는중이죠~ 가족에게...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=385437561&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,6,0,10,False
투잡 실패,지입 화물기사 관련 궁굼한게 있습니다.,... 전액 할부를 해서 5톤 이상을 하는게 좋은지 1톤 투잡 일로 시작하는게 좋을지 궁굼하고요 아직 좀 젊은 피가 있어... 사업에는 성공과 실패가 있듯이 지입도 마찬가지 겠지요. 어느운수사는 계약된 업체가 탄탄하여 꾸준히 물량이...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40607&docId=261066916&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,직장인 주말알바 회사에서 알 수 있나요?,"... 그냥 작은 중소기업 다니는데 주5일 근무라 일에는 지장 없을 것 같거든요 근데 투잡 가능한지 모르겠고... 대기업에서 시작한 일이라 사기 걱정없고, 실패에 대한 리스크도 없죠. 출.퇴근 시간.점심 시간. 휴식 시간에 짬짬히 해요....",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=415142090&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,6,0,8,False
투잡 실패,건기식 위탁 온라인 쇼핑 창업 방법 알려주는곳,"유튜브로 투잡을 알아보다 건기식 온라인 위탁을 보게 됐는데 보부상, 괴도머니, 위드 :교육비. 위탁처... 믿고 따라만 오시면 부의 로드맵은 실패없이 단숨에 완성입니다. 오프라인 참석이 어려우신 분들을 위해...",https://kin.naver.com/qna/detail.naver?d1id=5&dirId=50601&docId=416528648&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,배우라는 장래희망,"... 3.인지도를 높혀 네임드가 있는 고정배우가 되기전까지 투잡을 뛰어야한다고 알고 있습니다 .(수입이 고정되있지... ""나는 실패를 받아들일 수 있다. 모두가 무언가에 실패하기 때문이다. 하지만 난 시도도 하지 않는 것은 받아들일 수...",https://kin.naver.com/qna/detail.naver?d1id=3&dirId=3031101&docId=351354898&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,스마트폰으로 부업해보려고 하는데...,"... 초보,투잡,주부,무직자,타부업 실패하신분,대학생,취업준비생 등등 가능해요 초기비용은 딱 한번 내시면 평생 쭉 운영하실수있구용 상품은 본사에서 홈페이지에 올려주면 내 쇼핑몰 담기 누르면 등록이 됩니다!! 제 네임카드에...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=289935297&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,8,3,0,11,False
투잡 실패,투잡하고싶어요,"... 저는 몇번의 실패로 엄청 힘들고 했어요 그런데 지금은 다른 부업을 시작하고 있는데 너무너무 행복하답니다>< 생각있으시고 여러정보비교원하시면 연락주세요, 저도간절한맘에 이것저것 많이 알아봤었거든요! 톡 - qwqw2922",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=300406831&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,사소한 일상에 눈물이 자꾸나요,... 제가 가장이고 2년넘게 투잡으로 가정지출을 유지하고 있습니다.(낮에는 본업 밤에는 야간경비) 지난 3년동안 꾸준히 일해서 사업실패한 빚도 정산 다 되었고 그과정에서 항상 적극적 마인드로 살아왔다고 생각하구요. 항상 밝은...,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=71104&docId=467824599&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,초보의 쇼핑몰만들기,"... 투잡으로 쇼핑몰만들기에 도전을 좀 해보려고 해요 쇼핑몰만들기 할 줄 아시는 분들 계시면 TIP을 좀 얻어보고... 비용도 부담도 줄일수 있어요, 안녕하세요~ 전 사실 리치패밀리에 합류하기전 네트워크 사업에 실패한 경험이 있어요]...",https://kin.naver.com/qna/detail.naver?d1id=1&dirId=105&docId=191474184&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,부모님이랑 제가 원하는 진로가 다를땐 어떡해야하나요,... 가려다 실패한분들을 언급하면서 미술은 안된다면서 말리셨구요 여러번 거절당하니까 나중엔 그냥 나중에 커서 투잡을 뛰던가 취미로 가져도 나쁘지 않다는 말을 들었어요 근데 진짜 제가 흥미가진건 미술뿐이고 생각만해도 설레고...,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110405&docId=421214860&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,6,0,8,False
투잡 실패,행복한투자클럽(뉴스탁스쿨)이 대세 인가요?,... 투잡도 안 해보지 않았어요. 근데 도저히 몸이 못 버티고 결혼도 해야 하고 돌파구를 찾고 있습니다. 꾸준히 하려... 제 친구도 정말 실패를 많이 봤는데 여기서 트레이닝 하고 공부해서 감각을 익혔다고 얼마 전 제게 술도 한 잔 샀어요....,https://kin.naver.com/qna/detail.naver?d1id=9&dirId=90204&docId=462558528&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,공부를 안했을때 선택가능한 진로+축구선수,... 프로리그의 시작인 k4에 간다하더라도 생계 유지를 위해 무조권적으로 투잡을 해야하고 상위 리그로 갈려면 초등학교때 부터 전문적으로 배운 재능있는 선수들과 경쟁해야하고요 그 과정에 돈도 많이 들어가고 실패할 리스크도 큽니다,https://kin.naver.com/qna/detail.naver?d1id=10&dirId=10010102&docId=468591137&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,남자진로 고민,... 지금 현재 본업을 유지하면서 투잡으로 시간적으로 가능한 일이기때문에 한번 고민해보셔도 좋을것같아요! 꼭 신중하게 잘 알아보시고 하시길바래요! 제가 2번실패경험해봤듯이 겉으로 보기엔 좋아보여도 막상 시작하면 제대로...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=481888062&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,돈 사람을 힘들게 합니다. 구제 방법이 없을까 해서...,"안녕하십니까 저는 34살 대기업(연봉3600만원) 직장인 30대중반 가장 입니다 직장 다니며 사업을 하다 실패하여... 자살방법, 투잡, 추가대출로 돌려막기, 기타 등등 잡생각) (자살생각하면 6살/2살 자식 생각에 눈물이 앞을 가립니다)...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40105&docId=159657123&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,지식인보고 연락드립니다.,... 그래서 투잡을 해보기도 했고 현재는 이직 준비 중이라 프리랜서 생활을 하면서 부업을 하고 있어요~~ 처음에 직장다니면서 했던 타부업에 대한 실패로 회원유치에 대한 부담감이 증가했고 블로그 키우는데에 신경을 써야한다는...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=277180406&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,6,3,0,9,False
투잡 실패,"30대 중반 남성, 코인투자로 인한 개인회생 신청에 대한...",... 투잡 등을 준비하고 있지만 생활에 어려움이 있는 상황입니다. 관련태그: 회생/파산 # 법무법인(유한) 영진... 서울회생법원은 주식 또는 가상화폐(코인) 투자실패로 과도한 채무를 지고 개인회생절차를 신청한 채무자에 대하여...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60215&docId=437323700&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,돈 많이버는법,... 월급직이여도 투잡 (개인사업이라던지)같이 뛰면 돈 많이 벌수있나요? 2) 돈을 아직까진 모아둔게없고 지금... 리치패밀리는 대기업에서 작정하고 시작한 사업이라 혹시 실패하셔도 리스크자체가 없어요! 그리고 하루에 1시간만...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=394492290&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,돈버는일좀 뭐 없을까요?,돈버는일 있으면 알려주세요 현재 하는일이 있어서 투잡으로도 가능하면 훨씬 더 좋아요 맨날 일해도... 너무 다행히 좋은 멘토님 만나서~ 첫부업에 실패 포기 없이~ 꾸준히 매주 의외로 쉽게 돈버는중이죠~ 가족에게 인정받구요...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40703&docId=414404853&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,6,2,8,False
투잡 실패,웹소설 작가가 목표인데 어떻게 해야할까요.,"... ➡ 최소한 경제적 기반(투잡, 프리랜서 등)을 마련할 계획을 세우기. ➡ 실패했을 때 대체할 수 있는 다른 방법(예: 대학 편입, 관련 업종 취업)도 생각해두기. ✔ 일단 대학은 가자! ➡ 컴공이 너무 싫다면, 웹소설과 관련된 전공(예...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=481438548&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,괜찮은 부업 있으면 소개부탁합니다,너무 오랫동안 백수로 지내서 밖에서 일 하려고 시도는 해봤지만 번번히 실패했거든요 신체적인 이유도 있고... 있는 투잡입니다 보통사람도 부자가 될 수 있으니 꼭 시작해보세요! 대기업이 사업성을 확신하고 시작한 돈벌 수 있는...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=419933168&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,축구 용품 샵 창업,... 직장과 병행하면서 투잡 거리를 같이 할 수 있는 창업 아이템을 물색 하고 있습니다. 스몰비어나 인형뽑기 방 등등... 것이 실패 확률을 줄일 수 있다 판단 하였고 축구 용품 샵을 창업하기로 마음 먹은 상태 입니다. 현재까지는 직장을...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=407&docId=264362146&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,2.5톤 지입 질문입니다!,... 빠지고 보험료 빠지고 차량유지비 빼고 할부금 내고 나면 순수익은 한달 200 좀 더 될겁니다. 무조건 투잡하셔야 돈버십니다. 저 역시 그랬고요. 한번 실패 하셨는데.....또 한번 실패 하시면 안되시겠지요?? 심사숙고 하시길 바랍니다.,https://kin.naver.com/qna/detail.naver?d1id=8&dirId=81302&docId=382572376&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,2,5,False
투잡 실패,쇼핑몰 창업에 관한 질문입니다,안녕하세요 현재 직장인으로 근무중이나 투잡으로 쇼핑몰을 운영하려 계획하고 있습니다 컨셉이나 아이템은 정해져... 마지막으로 실패를 하셨거나 성공을 하셨던 분들의 조언 부탁드립니다 1. 현재 저의 어머니가 동네에서 구멍가게를...,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=511&docId=137867764&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,2,5,False
투잡 실패,주부부업 어떻게 시작해야 할까요?,"... 본업이 있어서 투잡으로 할 계획인데, 가급적이면 많은 시간을 투자하지 않아도 수익을 낼 수 있는 일이면... 만드는지, 실패하지 않기 위한 순서와 체크리스트 등을 정리해두었습니다. 관심 있으시면 댓글로 “부업 구조...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40613&docId=481939710&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,8,3,0,11,False
투잡 실패,네트워크 마케팅 사업을 해보려고 합니다,"10년전 한번 도전 했다가 실패한 경험이 있는데 이제는 네트워크 사업 인식이 많이 좋아진거 같고~ 좋은 회사라면 정말 제대로 해보고 싶은데 회사 선택이 쉽지 않네요 투잡, 부업, 본업으로 요즘 네트워크마케팅을 많이 선택하시는데...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40703&docId=430346120&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,수수료띠이는것좀,"... 많이들 투잡하던데요. 오늘은 안하나요.구경좀 하고싶은데요 안녕하세요, 세계 모든 주식시장은 일요일에는... 이를 시장에서는 ""초심자의 행운""이라 부르며 이는 궁극적으로 투자의 실패로 귀결 시키는 가장 큰 원인이 되곤합니다....",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40102&docId=237676518&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,소자본으로 핸드폰 사업할수 있는 방법 있나요?,... 투잡으로 하고 싶은데 ..... 지금 시기에 하나의 아이템으론 힘들꺼 같아서 하나더 할려고 하는데 핸드폰이 좀... 너무 다행히 좋은 멘토님 만나서~ 첫부업에 실패 포기 없이~ 꾸준히 매주 의외로 쉽게 돈버는중이죠~ 가족에게...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40703&docId=375339441&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,6,0,10,False
투잡 실패,진로 고민.. 들어주세요 길어요..,... 교사는 젊을땐 강제 워라벨이에요 투잡도 안되는데. 길게보고 교사 좋을까요? 존버는 승리한다?? 근데 교직생활... 결국 한의대 진학에 실패한다 하면.. 교대는 교사라는 직업은 가질 수 있으니까... 든든한 뒷배가 하나 잇잖아요 이거가...,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=110408&docId=473999383&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,"1개월에 투쟙,쓰리쟙 하면서 수입가능한 방법,,,","... 제가 사업을 하다 실패하여 현재 백수에 무일푼이 되었습니다. 나름 생활력도 있고 책임감도 강합니다. 생활정보지를 보니 너무 각박한 임금에 너무 놀랍습니다. 그래서 혹시 투잡,쓰리잡등 경험 있으신 분들의 조언을 듣고...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40607&docId=125169121&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,인생조언좀해주세요ㅎㅎ.,... 도전했다가 실패했을시 가지고있는 자격증으로 취업할 생각입니다. 가지고 있는 자격증으로는 운전면허1종보통... 취업한다면 어느 분야로 가는것이 좋을까요? 지게차가무난합니다 체력될때 투잡 해서돈버세요 낭비말고,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40609&docId=287183553&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,재택알바 추천 해주세요,... 한번 꼭 알아보셔두면 도움 되실 만한 투잡가능한 재택알바 소개해드리고 갈게요~ 끝까지 읽어보시고 도움이 꼭 되셨음 좋겠습니다. 실패율 없고수익성 좋은 재택알바 인데요. TV방송과 각종언론에서 재택알바 선호도 1위로 선정된...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40611&docId=211683018&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,6,3,2,7,False
투잡 실패,실패 확률 적은 소자본창업 알려주세요,"제목 그대로인데 실패 확률 적은 소자본창업 있나요 이전에 소자본쪽 창업으로 개인 카페 도전했다가 완전... #돈버는법 #부업 #투잡 #재택 #인생역전 #정보가 필요하시면 ""전화"" 부탁드립니다. #이벤트 선물 : 돈 걱정 이것만...",https://kin.naver.com/qna/detail.naver?d1id=4&dirId=403&docId=475208620&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,6,3,2,7,False
투잡 실패,초등교사 투잡,... 안녕하세요^^ 양쪽모두가 처벌받는걸로 알고있습니다 투잡을 알아보신다니 간단한 부업 하나 소개해드릴까 합니다 대기업에서 진행하는 플랫폼사업으로 나라에서 공식허가를 받았고 초기비용이 적어 실패하더라도 리스크가 없어요...,https://kin.naver.com/qna/detail.naver?d1id=6&dirId=60222&docId=381869652&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,6,3,0,9,False
투잡 실패,헬스할때요,"모든 운동은 실패지점이라는게 있는데 실패지점에서 퍼포먼스가 안나와 실패를하게된채 그 운동이 끝나면 근성장이... 최대한 도움이 되었으면 좋겠습니다 ^^ 참 제 블로그에 다이어트에 대한 운동법이나 식단 투잡, 패시브인컴에...",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70701&docId=377708412&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,0,7,False
투잡 실패,헬로우드림 해보려고하는데요,... 헬로우드림 투잡 재택해볼만할까요? 안녕하세요^^ 헬로우드림 수진쌤입니다^^ 가입은 본인명의로 하셔도 되시구... 저는 이전 3번의 부업을 실패했지만 이 분야가 아니고서야 다른일을 하기도 어려운 상황이어서 도저히 포기할수가...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40401&docId=422900483&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,6,6,0,12,False
투잡 실패,인력사무소 2호점 생각하시는 본점 대표님 계신가요?,... 철저히 생계형으로 해야하기 때문에 투잡으로 하겠다고 접근하면 100% 실패합니다. 인력사무소(직업소개소) 창업에 대해 배우고 싶으시면 네이버 카페 '아웃소싱을 사랑하는 모임'에 가입해 보세요. 매월 직업소개소 창업세미나...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=442287637&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,회사다니면서 할수 있는 소자본 창업?,... 요즘 회사를 다니면서도 투잡으로 작은 사업들도 많이들 한다고 하는데 소자본으로 할수있는 작은 사업이... 실제 실패도 경험해보고 하면서 생긴 노하우로 수.익을 올릴수 있는 방법을 저에게 상.담오시는 분들에게만은 거.짓없이...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40703&docId=294052355&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,앞길이 막막해서 너무 우울해요,... 하기전에 실패할생각부터 하는게 그릇되지만 지금껏 공부와 연관된것들은 죄다 불합격했던 기억때문에 두려움과... 지금은 투잡으로 온라인 마케팅까지 하고 있죠~ 작년 후반에 준비해서 올 해 부터 점점 빛을 보고 있거든요 대신...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=406&docId=436519204&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,"쇼핑몰 (사무실,노트북,재고,동대문) 추천",... 왜냐하면 아직 시장상황을 잘 모르면 재고관리를 실패할 가능성이 높습니다. 잘 나가는 상품만 좀 확보를 해 두실 수는 있으나 한번 감을 잡은 후에 재고 관리를 시작하세요 참고로 카페24 투잡러들은 매일 주문건을 새벽 시장을...,https://kin.naver.com/qna/detail.naver?d1id=5&dirId=511&docId=371305548&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,4,3,2,5,False
투잡 실패,아빠가 친척 노처녀편만 계속드는데 짜증남.....,"... 아빠가 투잡하시는데 그러면 (그분의 동생남자분의 아들) 3살인데도 걔보다 더 못하겠다야 ㅋㅋㅋ 이러면서 쪼개고... "" 하고 말고, 화장 얘기하면 ""지금부터 조금씩 연습해서 20대 되면 실패 없이 예쁘게 화장하고 싶어서요."" 하고...",https://kin.naver.com/qna/detail.naver?d1id=6&dirId=61303&docId=452691479&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
투잡 실패,카드 영업직,... 성공한 사례가 많나요 실패한사례가 많나요 6. 물론 실적에따라 다르겠지만 보통 평균 연봉이 어느정도 될까요... 하는 투잡인데요~~PC만 있으면 어디서나 가능하고 시간제약이런거 전혀 없으니까 생활에 큰 부담도 없구요~~ 또 자기가...,https://kin.naver.com/qna/detail.naver?d1id=4&dirId=40607&docId=125024274&qb=7Yis7J6hIOyLpO2MqA==&enc=utf8,,0,2,3,0,5,False
