case_id,title,summary,free_text,category,category_slug,duration,daily_hours,invest_amount,revenue_amount,has_main_job,failure_reasons,difficulties,keywords,failure_category,risk_level,source,link,postdate,case_status
survey_attachment_success_021,"전자책 판매, 강의 제작 (클래스으로 50원 수익을 만든 사례","전자책 판매, 강의 제작 (클래스으로 50원 수익을 만든 사례","디지털 상품·지식 판매 부업을 9개월 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 100,000원 수준이었고, 수익은 월 평균 50원 정도였다. 진행 과정에서는 '부업의 지속 가능성 확인 (계속 해도 되겠다 싶은 가능성)'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 후기 · 리뷰 확보 등을 꼽았다. 운영하면서는 타겟 고객층 명확하게 설정하기 및 작업 시간 효율적으로 관리하기에 특히 신경 썼고, 부업 이후의 변화로는 '자투리시간활용'라고 답했다. 처음 시작하는 사람에게는 초반에 꾸준히할수있는지부터 점검하고, '욕심없이하자'라는 조언을 남겼다. 추가 메모로는 '시간이남아서시작했는데 소소하게생활에도움됨'라고 적었다.",디지털 상품·지식 판매,digital-products,9,3,100000,50,true,SUCCESS_STORY,타겟 고객층 명확하게 설정하기;작업 시간 효율적으로 관리하기,꾸준한 실행;후기 · 리뷰 확보;꾸준히할수있는지,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-06-04,SUCCESS
survey_attachment_success_022,"유튜브, 블로그으로 15만 원 수익을 만든 사례","유튜브, 블로그으로 15만 원 수익을 만든 사례","콘텐츠 · SNS 부업을 6개월 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 150,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기, 작업 시간 효율적으로 관리하기 및 멘탈 관리 · 번아웃 조절하기에 특히 신경 썼고, 부업 이후의 변화로는 '나름의 성취감도 있고 소소한 용돈 벌이가 가능해 일상의 활력을 주었다'라고 답했다. 처음 시작하는 사람에게는 초반에 수입에 연연하지 않고 꾸준하고 안정적인 토대 쌓기부터 점검하고, '수입을 떠나서 꾸준히 즐기면서 오래 할 수 있는 일인지가 중요한 것 같습니다'라는 조언을 남겼다. 추가 메모로는 '무료하고 반복되는 일상에 용돈 벌이도 할 겸 시작하게 되었고, 처음엔 과정 전반이 다소 복잡하게 느껴졌으나 점점 적응해 나가면서 흥미도 생기고 나중에는 일상에 활력을 불어 넣어주는 존재로써 그 가치를 느낄 수 있었습니다'라고 적었다.",콘텐츠 · SNS,content-sns,6,2,0,150000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;작업 시간 효율적으로 관리하기;멘탈 관리 · 번아웃 조절하기,꾸준한 실행;수입에 연연하지 않고 꾸준하고 안정적인 토대 쌓기,SUCCESS_STORY,LOW,survey_attachment,,2026-06-03,SUCCESS
survey_attachment_success_023,"주식, 코인으로 10만 원 수익을 만든 사례","주식, 코인으로 10만 원 수익을 만든 사례","투자 · 재테크 부업을 5개월 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 2,000,000원 수준이었고, 수익은 월 평균 100,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 시장 조사 등을 꼽았다. 운영하면서는 꾸준히 테스트하고 수정하기에 특히 신경 썼고, 부업 이후의 변화로는 '없음'라고 답했다. 처음 시작하는 사람에게는 초반에 꾸준히부터 점검하고, '없음'라는 조언을 남겼다. 추가 메모로는 '과감히 투자'라고 적었다.",투자 · 재테크,investment,5,1,2000000,100000,true,SUCCESS_STORY,꾸준히 테스트하고 수정하기,꾸준한 실행;시장 조사;꾸준히,SUCCESS_STORY,HIGH,survey_attachment,,2026-06-02,SUCCESS
survey_attachment_success_024,"주식, 코인으로 200만 원 수익을 만든 사례","주식, 코인으로 200만 원 수익을 만든 사례","투자 · 재테크 부업을 2개월 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 금액 정보 없음 수준이었고, 수익은 월 평균 2,000,000원 정도였다. 진행 과정에서는 '실제 수익 발생'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 시장 조사 등을 꼽았다. 운영하면서는 꾸준히 테스트하고 수정하기에 특히 신경 썼고, 부업 이후의 변화로는 '수익 생김'라고 답했다. 처음 시작하는 사람에게는 초반에 손실 버티기부터 점검하고, '손실이 나도 재도전'라는 조언을 남겼다. 추가 메모로는 '투자 경험 필요해서 해봄 어려운건 딱히 없음'라고 적었다.",투자 · 재테크,investment,2,1,,2000000,true,SUCCESS_STORY,꾸준히 테스트하고 수정하기,시장 조사;손실 버티기,SUCCESS_STORY,HIGH,survey_attachment,,2026-06-01,SUCCESS
survey_attachment_success_025,"배달 (배민, 쿠팡이츠 등)으로 10만 원 수익을 만든 사례","배달 (배민, 쿠팡이츠 등)으로 10만 원 수익을 만든 사례","플랫폼 노동 부업을 2개월 동안 이어가며 1시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 100,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 시간 관리 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기 및 SNS 노출 늘리기에 특히 신경 썼고, 부업 이후의 변화로는 '수익금은 많지 않지만 동기부여도 되고 재밌었다'라고 답했다. 처음 시작하는 사람에게는 초반에 너무 큰 목표를 잡지않고 꾸준하게 하는것부터 점검하고, '그냥 소소한 재미로만 시작해라'라는 조언을 남겼다. 추가 메모로는 '그냥 작은 돈이라도 수입을 늘리고 싶어서 알바끝나면 집가는길에 배민 두세개 배달하고 블로그도 꾸준히 작성해서 월 만원 안되게 받음'라고 적었다.",플랫폼 노동,platform-labor,2,1,0,100000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;SNS 노출 늘리기,꾸준한 실행;시간 관리;너무 큰 목표를 잡지않고 꾸준하게 하는것,SUCCESS_STORY,LOW,survey_attachment,,2026-05-31,SUCCESS
survey_attachment_success_026,"배달 (배민, 쿠팡이츠 등)으로 4만 원 수익을 만든 사례","배달 (배민, 쿠팡이츠 등)으로 4만 원 수익을 만든 사례","플랫폼 노동 부업을 1년 이상 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 40,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 부업의 지속 가능성 확인 (계속 해도 되겠다 싶은 가능성)'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 꾸준히 테스트하고 수정하기에 특히 신경 썼고, 부업 이후의 변화로는 '생각보다 부수익 창출이 어렵지 않다고 느꼈습니다'라고 답했다. 처음 시작하는 사람에게는 초반에 감당할수있는 만큼만 하는것부터 점검하고, '꾸준히 하는게 중요함'라는 조언을 남겼다. 추가 메모로는 '부수입이 필요해 시작했고 이것저것 알아보면서 여러가지 기회를 찾아보았습니다'라고 적었다.",플랫폼 노동,platform-labor,12,1,0,40000,true,SUCCESS_STORY,꾸준히 테스트하고 수정하기,꾸준한 실행;감당할수있는 만큼만 하는것,SUCCESS_STORY,LOW,survey_attachment,,2026-05-30,SUCCESS
survey_attachment_success_027,"주식, 코인에서 부업 가능성을 확인한 사례","주식, 코인에서 부업 가능성을 확인한 사례","투자 · 재테크 부업을 8개월 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 100,000,000원 수준이었고, 큰 수익으로 바로 이어지지는 않았지만 경험을 쌓는 계기가 됐다. 진행 과정에서는 '부업의 지속 가능성 확인 (계속 해도 되겠다 싶은 가능성), 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 관련 경험 · 실무 능력 등을 꼽았다. 운영하면서는 커뮤니티 · 지인 활용하기에 특히 신경 썼고, 부업 이후의 변화로는 '없음'라고 답했다. 처음 시작하는 사람에게는 초반에 투자금액 적당히부터 점검하고, '없음'라는 조언을 남겼다. 추가 메모로는 '시장조사가 중요함'라고 적었다.",투자 · 재테크,investment,8,1,100000000,,true,SUCCESS_STORY,커뮤니티 · 지인 활용하기,관련 경험 · 실무 능력;투자금액 적당히,SUCCESS_STORY,HIGH,survey_attachment,,2026-05-29,SUCCESS
survey_attachment_success_028,"주식, 코인으로 500만 원 수익을 만든 사례","주식, 코인으로 500만 원 수익을 만든 사례","투자 · 재테크 부업을 3개월 동안 이어가며 1시간 미만 정도를 꾸준히 투입했다. 초기 투자금은 10,000,000원 수준이었고, 수익은 월 평균 5,000,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 부업의 지속 가능성 확인 (계속 해도 되겠다 싶은 가능성)'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 시장 조사 등을 꼽았다. 운영하면서는 멘탈 관리 · 번아웃 조절하기에 특히 신경 썼고, 부업 이후의 변화로는 '공부를 더 하게 됨'라고 답했다. 처음 시작하는 사람에게는 초반에 멘탈부터 점검하고, '멘탈관리 중요함'라는 조언을 남겼다. 추가 메모로는 '잡주 투자하지 말고 우량주만'라고 적었다.",투자 · 재테크,investment,3,1,10000000,5000000,true,SUCCESS_STORY,멘탈 관리 · 번아웃 조절하기,꾸준한 실행;시장 조사;멘탈,SUCCESS_STORY,HIGH,survey_attachment,,2026-05-28,SUCCESS
survey_attachment_success_029,"주식, 코인으로 100원 수익을 만든 사례","주식, 코인으로 100원 수익을 만든 사례","투자 · 재테크 부업을 1년 이상 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 5,000원 수준이었고, 수익은 월 평균 100원 정도였다. 진행 과정에서는 '실제 수익 발생'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 시장 조사 및 가격 전략 등을 꼽았다. 운영하면서는 가격 전략 조정하기에 특히 신경 썼고, 부업 이후의 변화로는 '주변사람들한테 더 베풀게 돼요'라고 답했다. 처음 시작하는 사람에게는 초반에 가격조정부터 점검하고, '잘 생각해보고 여유가 있는 사람이 하는게 좋아요'라는 조언을 남겼다. 추가 메모로는 '어려움은 가격조절과 시장조사입니다'라고 적었다.",투자 · 재테크,investment,12,3,5000,100,true,SUCCESS_STORY,가격 전략 조정하기,시장 조사;가격 전략;가격조정,SUCCESS_STORY,HIGH,survey_attachment,,2026-05-27,SUCCESS
survey_attachment_success_030,설문조사 어플으로 6만 원 수익을 만든 사례,설문조사 어플으로 6만 원 수익을 만든 사례,"플랫폼 노동 부업을 11개월 동안 이어가며 1시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 60,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 꾸준히 테스트하고 수정하기에 특히 신경 썼고, 부업 이후의 변화로는 '지갑이 채워지니 안심도 되고 기분이 좋아졌다'라고 답했다. 처음 시작하는 사람에게는 초반에 적응해 나가는 것부터 점검하고, '생각보다 가성비가 떨어진다고 초반에 느낄 수 있는데, 그걸 극복해야 한다'라는 조언을 남겼다. 추가 메모로는 '치지직 방송을 보며 치즈 충전을 위해 돈을 벌 방법을 찾다가 네이버페이포인트를 쌓을 수 있는 방법으로 설문조사 어플을 시작하게 되었습니다'라고 적었다.",플랫폼 노동,platform-labor,11,1,0,60000,true,SUCCESS_STORY,꾸준히 테스트하고 수정하기,꾸준한 실행;적응해 나가는 것,SUCCESS_STORY,LOW,survey_attachment,,2026-05-26,SUCCESS
survey_attachment_success_031,"전자책 판매, 강의 제작 (클래스으로 200원 수익을 만든 사례","전자책 판매, 강의 제작 (클래스으로 200원 수익을 만든 사례","디지털 상품·지식 판매 부업을 1년 이상 동안 이어가며 6시간 정도를 꾸준히 투입했다. 초기 투자금은 100원 수준이었고, 수익은 월 평균 200원 정도였다. 진행 과정에서는 '실무 능력 · 제작 능력 향상, 마케팅 · 운영 감각 향상'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 멘토링 · 강의 참고 및 관련 경험 · 실무 능력 등을 꼽았다. 운영하면서는 고객 반응 빠르게 확인하기, 리뷰 · 후기 관리하기 및 재구매 · 재방문 유도하기에 특히 신경 썼고, 부업 이후의 변화로는 '무엇이든 성실해야한다'라고 답했다. 처음 시작하는 사람에게는 초반에 욕심부리지않는것부터 점검하고, '성실히 꾸준히하면 답이 보인다'라는 조언을 남겼다. 추가 메모로는 '아이 어린이지보내고 주변의 권유로 시작 성취감도느꼈지만 다른일을 병행하면서(육아, 집안일) 성실하지못해 자괴감과 무력감도 느낌 하지만 언제든 다시 무슨일이던 시도할수있다는 자신감과 값진경험을 한듯하다'라고 적었다.",디지털 상품·지식 판매,digital-products,12,6,100,200,true,SUCCESS_STORY,고객 반응 빠르게 확인하기;리뷰 · 후기 관리하기;재구매 · 재방문 유도하기,멘토링 · 강의 참고;관련 경험 · 실무 능력;욕심부리지않는것,SUCCESS_STORY,HIGH,survey_attachment,,2026-05-25,SUCCESS
survey_attachment_success_032,"유튜브, 블로그으로 1만 원 수익을 만든 사례","유튜브, 블로그으로 1만 원 수익을 만든 사례","콘텐츠 · SNS 부업을 3개월 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 10,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 팔로워 · 조회수 증가'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 운 · 타이밍 등을 꼽았다. 운영하면서는 고객 반응 빠르게 확인하기에 특히 신경 썼고, 부업 이후의 변화로는 '누구나 돈은 벌수 있다'라고 답했다. 처음 시작하는 사람에게는 초반에 알고리즘 타기부터 점검하고, '저는 시작안할것 같아요 약간 시간낭비느낌있어서'라는 조언을 남겼다. 추가 메모로는 '생각 보다 수익이 잘나는게 아니라서 꾸준히하기 힘들어요'라고 적었다.",콘텐츠 · SNS,content-sns,3,3,0,10000,true,SUCCESS_STORY,고객 반응 빠르게 확인하기,꾸준한 실행;운 · 타이밍;알고리즘 타기,SUCCESS_STORY,LOW,survey_attachment,,2026-05-24,SUCCESS
survey_attachment_success_033,"주식, 코인으로 120원 수익을 만든 사례","주식, 코인으로 120원 수익을 만든 사례","투자 · 재테크 부업을 1년 이상 동안 이어가며 4시간 정도를 꾸준히 투입했다. 초기 투자금은 8,000원 수준이었고, 수익은 월 평균 120원 정도였다. 진행 과정에서는 '실제 수익 발생, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 커뮤니티 활용 및 초기 자본 투자 등을 꼽았다. 운영하면서는 가격 전략 조정하기, 멘탈 관리 · 번아웃 조절하기 및 커뮤니티 · 지인 활용하기에 특히 신경 썼고, 부업 이후의 변화로는 '새로운 꿈을 가졌다'라고 답했다. 처음 시작하는 사람에게는 초반에 멘탈관리부터 점검하고, '시장조사 꼼꼼'라는 조언을 남겼다. 추가 메모로는 '주위에서 다들 재테크.투자로 재미볼때 저도 지인의 권유로 주식 부동산 재테크에 공부하며 3개월정도 공부 시장조사후 투자시작'라고 적었다.",투자 · 재테크,investment,12,4,8000,120,true,SUCCESS_STORY,가격 전략 조정하기;멘탈 관리 · 번아웃 조절하기;커뮤니티 · 지인 활용하기,커뮤니티 활용;초기 자본 투자;멘탈관리,SUCCESS_STORY,HIGH,survey_attachment,,2026-05-23,SUCCESS
survey_attachment_success_034,"공방, 핸드메이드으로 30만 원 수익을 만든 사례","공방, 핸드메이드으로 30만 원 수익을 만든 사례","오프라인 부업 부업을 3개월 동안 이어가며 4시간 정도를 꾸준히 투입했다. 초기 투자금은 500,000원 수준이었고, 수익은 월 평균 300,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 자신감 · 경험 확보'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행, 시장 조사 및 운 · 타이밍 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기, 고객 반응 빠르게 확인하기 및 시장 · 경쟁 사례 분석하기에 특히 신경 썼고, 부업 이후의 변화로는 '부업수익이 조금이라도 있으니 좋았습니다'라고 답했다. 처음 시작하는 사람에게는 초반에 시장 조사 및 잘 되는 사람의 이유부터 점검하고, '꾸준히 포기말고 하세요. 대신 트렌드에 민감하게!'라는 조언을 남겼다. 추가 메모로는 '학생이라 알바를 많이 했었는데 심적으로 체력적으로 많이 힘들었어요. 조금이라도 알바를 줄여보고자 시작한 부업이었는데 어떤 걸 해야할지 모르겠더라구요. 일단 내가 뭘 좋아하는지 생각해봤는데 손으로 만드는걸 좋아하는 전 뜨개질 파우치 사업을 시작했습니다. 일단 수작업이다 보니 너무 힘들고 하나 만드는데 시간도 오래걸리는게 힘들었어요. 이건 수작업인 이상 극복 불가 문제이지만, 점차 속도가 빨라지고 있답니다!'라고 적었다.",오프라인 부업,offline-sidejob,3,4,500000,300000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;고객 반응 빠르게 확인하기;시장 · 경쟁 사례 분석하기,꾸준한 실행;시장 조사;운 · 타이밍;잘 되는 사람의 이유,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-05-22,SUCCESS
survey_attachment_success_035,"디자인, 영상 편집에서 부업 가능성을 확인한 사례","디자인, 영상 편집에서 부업 가능성을 확인한 사례","재능 판매·프리랜서 부업을 1개월 미만 동안 이어가며 1시간 정도를 꾸준히 투입했다. 초기 투자금은 200,000원 수준이었고, 큰 수익으로 바로 이어지지는 않았지만 경험을 쌓는 계기가 됐다. 진행 과정에서는 '새로운 커리어 가능성 발견, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 SNS · 마케팅 및 운 · 타이밍 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기, 고객 반응 빠르게 확인하기, 시장 · 경쟁 사례 분석하기, 썸네일 · 디자인 퀄리티 높이기 및 타겟 고객층 명확하게 설정하기에 특히 신경 썼고, 부업 이후의 변화로는 '새로운 분야에 대해 더욱 알고싶다는 생각이 들었다.'라고 답했다. 처음 시작하는 사람에게는 초반에 타깃층을 명확히 설정하는 것부터 점검하고, '예시와 같아요.'라는 조언을 남겼다. 추가 메모로는 '.'라고 적었다.",재능 판매·프리랜서,talent-freelance,1,1,200000,0,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;고객 반응 빠르게 확인하기;시장 · 경쟁 사례 분석하기;썸네일 · 디자인 퀄리티 높이기;타겟 고객층 명확하게 설정하기,SNS · 마케팅;운 · 타이밍;타깃층을 명확히 설정하는 것,SUCCESS_STORY,MEDIUM,survey_attachment,,2026-05-21,SUCCESS
survey_attachment_success_036,"스마트스토어, 쿠팡으로 670만 원 수익을 만든 사례","스마트스토어, 쿠팡으로 670만 원 수익을 만든 사례","온라인 판매·이커머스 부업을 6개월 동안 이어가며 6시간 정도를 꾸준히 투입했다. 초기 투자금은 500,000원 수준이었고, 수익은 월 평균 6,700,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 팔로워 · 조회수 증가'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 및 SNS · 마케팅 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기 및 초기 비용 최소화하기에 특히 신경 썼고, 부업 이후의 변화로는 '경력단절 후 시작했던 거라 성취감이 더 크게 느껴졌어요'라고 답했다. 처음 시작하는 사람에게는 초반에 조금씩 더디더라도 탄탄하게 꾸준히하는것부터 점검하고, '조바심내지않기'라는 조언을 남겼다. 추가 메모로는 '출산으로 경력이 단절되어있다가 어린아이 양육하면서 할수있는 부업을 탐색하다가'라고 적었다.",온라인 판매·이커머스,online-commerce,6,6,500000,6700000,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기;초기 비용 최소화하기,꾸준한 실행;SNS · 마케팅;조금씩 더디더라도 탄탄하게 꾸준히하는것,SUCCESS_STORY,HIGH,survey_attachment,,2026-05-20,SUCCESS
survey_attachment_success_037,"공방, 핸드메이드으로 20만 원 수익을 만든 사례","공방, 핸드메이드으로 20만 원 수익을 만든 사례","오프라인 부업 부업을 1년 이상 동안 이어가며 4시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 200,000원 정도였다. 진행 과정에서는 '실제 수익 발생, 실무 능력 · 제작 능력 향상'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행, 시간 관리 및 관련 경험 · 실무 능력 등을 꼽았다. 운영하면서는 작업 시간 효율적으로 관리하기 및 꾸준히 테스트하고 수정하기에 특히 신경 썼고, 부업 이후의 변화로는 '부지런하고 행동이 빨라야 한다.'라고 답했다. 처음 시작하는 사람에게는 초반에 시장조사.부터 점검하고, '좋아하는 일로 수익을 얻을수 있는 일을 찾아요.'라는 조언을 남겼다. 추가 메모로는 '필요에 의해 시작했고 본인의 성격에 맞는 일을 선택해서 스트레스 받지 않게 조절하면서 꾸준히 갈 수 있는 일을 하시길~~'라고 적었다.",오프라인 부업,offline-sidejob,12,4,0,200000,true,SUCCESS_STORY,작업 시간 효율적으로 관리하기;꾸준히 테스트하고 수정하기,꾸준한 실행;시간 관리;관련 경험 · 실무 능력;시장조사.,SUCCESS_STORY,LOW,survey_attachment,,2026-05-19,SUCCESS
survey_attachment_success_038,"전자책 판매, 강의 제작 (클래스으로 20만 원 수익을 만든 사례","전자책 판매, 강의 제작 (클래스으로 20만 원 수익을 만든 사례","디지털 상품·지식 판매 부업을 4개월 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 200,000원 정도였다. 진행 과정에서는 '실제 수익 발생'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 SNS · 마케팅 및 초기 자본 투자 등을 꼽았다. 운영하면서는 고객 반응 빠르게 확인하기에 특히 신경 썼고, 부업 이후의 변화로는 '꾸준히해야'라고 답했다. 처음 시작하는 사람에게는 초반에 밀단 도전해보는것부터 점검하고, '없음'라는 조언을 남겼다. 추가 메모로는 '없음'라고 적었다.",디지털 상품·지식 판매,digital-products,4,3,0,200000,true,SUCCESS_STORY,고객 반응 빠르게 확인하기,SNS · 마케팅;초기 자본 투자;밀단 도전해보는것,SUCCESS_STORY,LOW,survey_attachment,,2026-05-18,SUCCESS
survey_attachment_success_039,"배달 (배민, 쿠팡이츠 등)으로 600원 수익을 만든 사례","배달 (배민, 쿠팡이츠 등)으로 600원 수익을 만든 사례","플랫폼 노동 부업을 5개월 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 50,000원 수준이었고, 수익은 월 평균 600원 정도였다. 진행 과정에서는 '반복 구매 · 재방문 경험, 성취감 · 재미를 느낌'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 가격 전략, 초기 자본 투자, 후기 · 리뷰 확보 및 알고리즘 · 노출 영향 등을 꼽았다. 운영하면서는 꾸준히 업로드 · 운영하기에 특히 신경 썼고, 부업 이후의 변화로는 '쏠쏠하다'라고 답했다. 처음 시작하는 사람에게는 초반에 업로드부터 점검하고, '꾸준히기다리세요'라는 조언을 남겼다. 추가 메모로는 '꾸준함이중요해요'라고 적었다.",플랫폼 노동,platform-labor,5,2,50000,600,true,SUCCESS_STORY,꾸준히 업로드 · 운영하기,가격 전략;초기 자본 투자;후기 · 리뷰 확보;알고리즘 · 노출 영향;업로드,SUCCESS_STORY,LOW,survey_attachment,,2026-05-17,SUCCESS
survey_attachment_success_040,"유튜브, 블로그으로 10만 원 수익을 만든 사례","유튜브, 블로그으로 10만 원 수익을 만든 사례","콘텐츠 · SNS 부업을 6개월 동안 이어가며 3시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 100,000원 정도였다. 진행 과정에서는 '첫 수익 발생 이후 유지'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 시장 조사 등을 꼽았다. 운영하면서는 SNS 노출 늘리기에 특히 신경 썼고, 부업 이후의 변화로는 '안정적인 수입'라고 답했다. 처음 시작하는 사람에게는 초반에 공부적당히하기부터 점검하고, '기다림'라는 조언을 남겼다. 추가 메모로는 '그냥 할일없어서시작해봤다'라고 적었다.",콘텐츠 · SNS,content-sns,6,3,0,100000,true,SUCCESS_STORY,SNS 노출 늘리기,시장 조사;공부적당히하기,SUCCESS_STORY,LOW,survey_attachment,,2026-05-16,SUCCESS
survey_attachment_success_041,"배달 (배민, 쿠팡이츠 등)으로 25원 수익을 만든 사례","배달 (배민, 쿠팡이츠 등)으로 25원 수익을 만든 사례","플랫폼 노동 부업을 3개월 동안 이어가며 2시간 정도를 꾸준히 투입했다. 초기 투자금은 0원 수준이었고, 수익은 월 평균 25원 정도였다. 진행 과정에서는 '실제 수익 발생'라는 응답이 나올 만큼 의미 있는 변화를 경험했고, 핵심 요인으로는 꾸준한 실행 등을 꼽았다. 운영하면서는 가격 전략 조정하기에 특히 신경 썼고, 부업 이후의 변화로는 '경제적 자신감'라고 답했다. 처음 시작하는 사람에게는 초반에 사전 준비부터 점검하고, '꾸준히가 중요'라는 조언을 남겼다. 추가 메모로는 '주변 권유'라고 적었다.",플랫폼 노동,platform-labor,3,2,0,25,true,SUCCESS_STORY,가격 전략 조정하기,꾸준한 실행;사전 준비,SUCCESS_STORY,LOW,survey_attachment,,2026-05-15,SUCCESS
